Date,Last Price,Volume
5/2/1949,174.53,
4/29/1949,174.06,
4/28/1949,173.89,
4/27/1949,174.56,
4/26/1949,174.21,
4/25/1949,173.64,
4/22/1949,173.42,
4/21/1949,173.24,
4/20/1949,175.69,
4/19/1949,176.73,
4/18/1949,177.16,
4/15/1949,176.6,
4/14/1949,176.62,
4/13/1949,176.81,
4/12/1949,176.99,
4/11/1949,176.54,
4/8/1949,176.44,
4/7/1949,176.04,
4/6/1949,176.71,
4/5/1949,177.04,
4/4/1949,176.59,
4/1/1949,176.28,
3/31/1949,177.1,
3/30/1949,178.45,
3/29/1949,178.39,
3/28/1949,175.99,
3/25/1949,175.83,
3/24/1949,176.41,
3/23/1949,176.2,
3/22/1949,174.83,
3/21/1949,175.61,
3/18/1949,176.29,
3/17/1949,176.33,
3/16/1949,175.53,
3/15/1949,176.02,
3/14/1949,176.98,
3/11/1949,176.52,
3/10/1949,175.64,
3/9/1949,175.76,
3/8/1949,176.09,
3/7/1949,175.55,
3/4/1949,173.66,
3/3/1949,173.76,
3/2/1949,173.82,
3/1/1949,174.18,
2/28/1949,173.06,
2/25/1949,171.1,
2/24/1949,171.48,
2/23/1949,173.23,
2/21/1949,174.19,
2/18/1949,174.71,
2/17/1949,174.82,
2/16/1949,173.28,
2/15/1949,172.48,
2/14/1949,172.16,
2/11/1949,171.93,
2/10/1949,172.41,
2/9/1949,174.61,
2/8/1949,173.71,
2/7/1949,174.43,
2/4/1949,177.92,
2/3/1949,180.09,
2/2/1949,180.27,
2/1/1949,180.39,
1/31/1949,179.12,
1/28/1949,178.82,
1/27/1949,179.52,
1/26/1949,179.88,
1/25/1949,179.65,
1/24/1949,180.83,
1/21/1949,181,
1/20/1949,181.43,
1/19/1949,181.12,
1/18/1949,180.55,
1/17/1949,180.14,
1/14/1949,178.8,
1/13/1949,180.17,
1/12/1949,180.69,
1/11/1949,180.76,
1/10/1949,180.57,
1/7/1949,181.31,
1/6/1949,180.22,
1/5/1949,177.08,
1/4/1949,175.49,
1/3/1949,175.03,
12/31/1948,177.3,
12/30/1948,177.92,
12/29/1948,177.58,
12/28/1948,175.98,
12/27/1948,177.4,
12/24/1948,177.42,
12/23/1948,176.49,
12/22/1948,176.39,
12/21/1948,176.35,
12/20/1948,176.84,
12/17/1948,175.92,
12/16/1948,175.83,
12/15/1948,176.2,
12/14/1948,176.59,
12/13/1948,177.34,
12/10/1948,176.41,
12/9/1948,175.75,
12/8/1948,176.29,
12/7/1948,176.67,
12/6/1948,176.26,
12/3/1948,175,
12/2/1948,173.61,
12/1/1948,173.22,
11/30/1948,171.2,
11/29/1948,171.99,
11/26/1948,173.16,
11/24/1948,173.4,
11/23/1948,176.17,
11/22/1948,176.33,
11/19/1948,176.98,
11/18/1948,176.07,
11/17/1948,176.07,
11/16/1948,176.2,
11/15/1948,176.01,
11/12/1948,173.93,
11/10/1948,173.48,
11/9/1948,173.94,
11/8/1948,178.19,
11/5/1948,178.38,
11/4/1948,184.54,
11/3/1948,182.46,
11/1/1948,189.76,
10/29/1948,188.28,
10/28/1948,187.73,
10/27/1948,189.28,
10/26/1948,189.76,
10/25/1948,189.52,
10/22/1948,189.76,
10/21/1948,186.44,
10/20/1948,186.51,
10/19/1948,186.18,
10/18/1948,185.33,
10/15/1948,184.62,
10/14/1948,184.52,
10/13/1948,183.84,
10/11/1948,182.41,
10/8/1948,182.02,
10/7/1948,182.52,
10/6/1948,181.72,
10/5/1948,181.23,
10/4/1948,181.7,
10/1/1948,179.87,
9/30/1948,178.3,
9/29/1948,179.04,
9/28/1948,177.54,
9/27/1948,175.99,
9/24/1948,179.28,
9/23/1948,178.77,
9/22/1948,179.16,
9/21/1948,178.61,
9/20/1948,177.37,
9/17/1948,180.06,
9/16/1948,180.69,
9/15/1948,180.62,
9/14/1948,180.63,
9/13/1948,179.38,
9/10/1948,180.61,
9/9/1948,180.33,
9/8/1948,182.9,
9/7/1948,185.36,
9/3/1948,184.35,
9/2/1948,184.39,
9/1/1948,183.6,
8/31/1948,181.71,
8/30/1948,182.09,
8/27/1948,183.21,
8/26/1948,182.52,
8/25/1948,182.41,
8/24/1948,182.58,
8/23/1948,181.75,
8/20/1948,183.6,
8/19/1948,182.57,
8/18/1948,182.12,
8/17/1948,182.15,
8/16/1948,180.3,
8/13/1948,179.63,
8/12/1948,179.63,
8/11/1948,179.27,
8/10/1948,180.02,
8/9/1948,182.26,
8/6/1948,183.01,
8/5/1948,182.92,
8/4/1948,183.06,
8/3/1948,180.98,
8/2/1948,181.13,
7/30/1948,181.33,
7/29/1948,183.57,
7/28/1948,185.15,
7/27/1948,186.09,
7/26/1948,184.17,
7/23/1948,185.31,
7/22/1948,185.29,
7/21/1948,184.44,
7/20/1948,183.57,
7/19/1948,181.2,
7/16/1948,185.9,
7/15/1948,187.7,
7/14/1948,190.66,
7/13/1948,190.36,
7/12/1948,191.47,
7/9/1948,191.62,
7/8/1948,190.58,
7/7/1948,190.06,
7/6/1948,190.55,
7/2/1948,190.06,
7/1/1948,189.03,
6/30/1948,189.46,
6/29/1948,188.49,
6/28/1948,187.9,
6/25/1948,190,
6/24/1948,190.87,
6/23/1948,190.73,
6/22/1948,189.66,
6/21/1948,189.71,
6/18/1948,191.65,
6/17/1948,192.15,
6/16/1948,192.34,
6/15/1948,193.16,
6/14/1948,192.86,
6/11/1948,192.96,
6/10/1948,192.5,
6/9/1948,192.56,
6/8/1948,192.16,
6/7/1948,190.13,
6/4/1948,190.18,
6/3/1948,191.05,
6/2/1948,191.32,
6/1/1948,191.18,
5/31/1948,190.74,
5/28/1948,190.74,
5/27/1948,190.97,
5/26/1948,191.06,
5/25/1948,189.71,
5/24/1948,189.82,
5/21/1948,189.78,
5/20/1948,189.26,
5/19/1948,188.28,
5/18/1948,188.56,
5/17/1948,190.44,
5/14/1948,188.6,
5/13/1948,184.82,
5/12/1948,183.95,
5/11/1948,183.75,
5/10/1948,182.94,
5/7/1948,182.29,
5/6/1948,181.65,
5/5/1948,180.94,
5/4/1948,181.44,
5/3/1948,181.09,
4/30/1948,180.51,
4/29/1948,180.65,
4/28/1948,181.01,
4/27/1948,180.97,
4/26/1948,181.32,
4/23/1948,183.78,
4/22/1948,182.98,
4/21/1948,181.37,
4/20/1948,180.72,
4/19/1948,181.05,
4/16/1948,180.63,
4/15/1948,180.27,
4/14/1948,179.13,
4/13/1948,179.45,
4/12/1948,179.05,
4/9/1948,179.16,
4/8/1948,178.8,
4/7/1948,178.33,
4/6/1948,178.77,
4/5/1948,177.92,
4/2/1948,177.32,
4/1/1948,177.61,
3/31/1948,177.2,
3/30/1948,175.23,
3/29/1948,173.65,
3/26/1948,174.05,
3/25/1948,174.05,
3/24/1948,173.62,
3/23/1948,173.5,
3/22/1948,173.66,
3/19/1948,169.67,
3/18/1948,166.92,
3/17/1948,166.24,
3/16/1948,165.39,
3/15/1948,167.62,
3/12/1948,166.99,
3/11/1948,167.21,
3/10/1948,167.48,
3/9/1948,166.76,
3/8/1948,167.71,
3/5/1948,168.35,
3/4/1948,168.13,
3/3/1948,168.61,
3/2/1948,168.75,
3/1/1948,168.14,
2/27/1948,166.8,
2/26/1948,167.56,
2/25/1948,168.39,
2/24/1948,167.8,
2/20/1948,167.44,
2/19/1948,167.86,
2/18/1948,168.04,
2/17/1948,167.89,
2/16/1948,168.3,
2/13/1948,166.33,
2/11/1948,165.69,
2/10/1948,165.65,
2/9/1948,169.82,
2/6/1948,168.81,
2/5/1948,169.18,
2/4/1948,170.95,
2/3/1948,173.95,
2/2/1948,174.92,
1/30/1948,174.76,
1/29/1948,174.47,
1/28/1948,172.97,
1/27/1948,171.42,
1/26/1948,171.18,
1/23/1948,171.97,
1/22/1948,172.15,
1/21/1948,173.53,
1/20/1948,175.27,
1/19/1948,175.95,
1/16/1948,177.15,
1/15/1948,177.03,
1/14/1948,177.37,
1/13/1948,177.49,
1/12/1948,179.33,
1/9/1948,180.09,
1/8/1948,180.6,
1/7/1948,179.83,
1/6/1948,179.12,
1/5/1948,179.53,
1/2/1948,181.04,
12/31/1947,181.16,
12/30/1947,180.56,
12/29/1947,178.58,
12/26/1947,179.28,
12/24/1947,180.84,
12/23/1947,180.71,
12/22/1947,180.21,
12/19/1947,180.09,
12/18/1947,179.44,
12/17/1947,179.81,
12/16/1947,179.44,
12/15/1947,179.69,
12/12/1947,178.37,
12/11/1947,177.37,
12/10/1947,177.58,
12/9/1947,177.47,
12/8/1947,176.71,
12/5/1947,176.1,
12/4/1947,178.79,
12/3/1947,179.63,
12/2/1947,180.76,
12/1/1947,180.61,
11/28/1947,179.51,
11/26/1947,180.94,
11/25/1947,181.35,
11/24/1947,181.98,
11/21/1947,182.61,
11/20/1947,183.17,
11/19/1947,182.71,
11/18/1947,181.71,
11/17/1947,180.4,
11/14/1947,180.05,
11/13/1947,180,
11/12/1947,181.04,
11/10/1947,182.21,
11/7/1947,181.54,
11/6/1947,182,
11/5/1947,181.89,
11/3/1947,182.65,
10/31/1947,181.81,
10/30/1947,181.32,
10/29/1947,183.06,
10/28/1947,183.21,
10/27/1947,183.27,
10/24/1947,182.53,
10/23/1947,184.5,
10/22/1947,184.36,
10/21/1947,185.09,
10/20/1947,185.29,
10/17/1947,183.52,
10/16/1947,183.54,
10/15/1947,183.28,
10/14/1947,182.73,
10/10/1947,180.44,
10/9/1947,180.11,
10/8/1947,178.78,
10/7/1947,180.01,
10/6/1947,180.08,
10/3/1947,179.53,
10/2/1947,178.47,
10/1/1947,178.1,
9/30/1947,177.49,
9/29/1947,175.85,
9/26/1947,174.86,
9/25/1947,175.29,
9/24/1947,176.39,
9/23/1947,176.04,
9/22/1947,178.02,
9/19/1947,178.12,
9/18/1947,178.31,
9/17/1947,178.73,
9/16/1947,176.7,
9/15/1947,175.3,
9/12/1947,175.92,
9/11/1947,176.16,
9/10/1947,176.24,
9/9/1947,175.32,
9/8/1947,175.14,
9/5/1947,177.13,
9/4/1947,177.27,
9/3/1947,179.09,
9/2/1947,179.81,
8/29/1947,178.85,
8/28/1947,177.7,
8/27/1947,177.88,
8/26/1947,177.73,
8/25/1947,177.57,
8/22/1947,179.74,
8/21/1947,179.42,
8/20/1947,179.01,
8/19/1947,179.75,
8/18/1947,180.44,
8/15/1947,181.04,
8/14/1947,179.87,
8/13/1947,179.8,
8/12/1947,179.94,
8/11/1947,178.98,
8/8/1947,180.13,
8/7/1947,182.11,
8/6/1947,182.35,
8/5/1947,183.08,
8/4/1947,182.51,
8/1/1947,183.81,
7/31/1947,183.18,
7/30/1947,180.91,
7/29/1947,182.05,
7/28/1947,184.95,
7/25/1947,186.38,
7/24/1947,186.85,
7/23/1947,184.95,
7/22/1947,183.78,
7/21/1947,183.52,
7/18/1947,184.6,
7/17/1947,183.83,
7/16/1947,185.46,
7/15/1947,185.38,
7/14/1947,185.6,
7/11/1947,184.77,
7/10/1947,182.8,
7/9/1947,181.72,
7/8/1947,182.66,
7/7/1947,182.04,
7/4/1947,181.73,
7/3/1947,181.73,
7/2/1947,179.88,
7/1/1947,180.33,
6/30/1947,177.3,
6/27/1947,176.56,
6/26/1947,176.58,
6/25/1947,175.73,
6/24/1947,174.54,
6/23/1947,177.44,
6/20/1947,176.44,
6/19/1947,176.14,
6/18/1947,174.94,
6/17/1947,174.98,
6/16/1947,175.81,
6/13/1947,175.49,
6/12/1947,173.78,
6/11/1947,174.68,
6/10/1947,171.1,
6/9/1947,169.88,
6/6/1947,170.28,
6/5/1947,169.41,
6/4/1947,169.56,
6/3/1947,170.35,
6/2/1947,168,
5/30/1947,169.25,
5/29/1947,169.25,
5/28/1947,168.06,
5/27/1947,166.17,
5/26/1947,166.29,
5/23/1947,166.95,
5/22/1947,166.73,
5/21/1947,165.77,
5/20/1947,163.59,
5/19/1947,163.55,
5/16/1947,164.96,
5/15/1947,167.88,
5/14/1947,166.68,
5/13/1947,167.34,
5/12/1947,169.8,
5/9/1947,171.54,
5/8/1947,171.56,
5/7/1947,172.49,
5/6/1947,172.77,
5/5/1947,174.21,
5/2/1947,173.45,
5/1/1947,171.91,
4/30/1947,170.64,
4/29/1947,168.7,
4/28/1947,168.85,
4/25/1947,168.93,
4/24/1947,170.19,
4/23/1947,170.87,
4/22/1947,170.94,
4/21/1947,169.5,
4/18/1947,166.77,
4/17/1947,168.01,
4/16/1947,168.22,
4/15/1947,166.82,
4/14/1947,166.69,
4/11/1947,173.43,
4/10/1947,173.98,
4/9/1947,173.4,
4/8/1947,173.29,
4/7/1947,175.39,
4/4/1947,176.52,
4/3/1947,176.52,
4/2/1947,177.32,
4/1/1947,177.45,
3/31/1947,177.2,
3/28/1947,178.63,
3/27/1947,179.19,
3/26/1947,177.1,
3/25/1947,175.29,
3/24/1947,176.4,
3/21/1947,176.9,
3/20/1947,175.37,
3/19/1947,175.78,
3/18/1947,174.95,
3/17/1947,173.35,
3/14/1947,172.58,
3/13/1947,174.35,
3/12/1947,174.68,
3/11/1947,173.83,
3/10/1947,175.18,
3/7/1947,177.05,
3/6/1947,181.88,
3/5/1947,181.16,
3/4/1947,179.77,
3/3/1947,179.43,
2/28/1947,178.9,
2/27/1947,178.91,
2/26/1947,177.22,
2/25/1947,179.31,
2/24/1947,181.4,
2/21/1947,182.26,
2/20/1947,180.74,
2/19/1947,180.78,
2/18/1947,181.93,
2/17/1947,182.2,
2/14/1947,181.64,
2/13/1947,182.18,
2/11/1947,184.06,
2/10/1947,183.57,
2/7/1947,183.74,
2/6/1947,181.57,
2/5/1947,182.52,
2/4/1947,182.28,
2/3/1947,181.92,
1/31/1947,180.44,
1/30/1947,179.74,
1/29/1947,180.17,
1/28/1947,178.68,
1/27/1947,177.28,
1/24/1947,175.49,
1/23/1947,175.13,
1/22/1947,173.77,
1/21/1947,173.51,
1/20/1947,174.06,
1/17/1947,174.76,
1/16/1947,171.95,
1/15/1947,172.1,
1/14/1947,172.63,
1/13/1947,172.49,
1/10/1947,177.43,
1/9/1947,178.43,
1/8/1947,178.06,
1/7/1947,177.49,
1/6/1947,178.43,
1/3/1947,176.76,
1/2/1947,176.39,
12/31/1946,177.2,
12/30/1946,176.23,
12/27/1946,175.66,
12/26/1946,175.21,
12/24/1946,176.95,
12/23/1946,177.36,
12/20/1946,177.85,
12/19/1946,177.29,
12/18/1946,174.84,
12/17/1946,174.47,
12/16/1946,174.85,
12/13/1946,173.9,
12/12/1946,173.91,
12/11/1946,176.07,
12/10/1946,175.92,
12/9/1946,175.76,
12/6/1946,170.39,
12/5/1946,169.95,
12/4/1946,170.33,
12/3/1946,168.05,
12/2/1946,167.5,
11/29/1946,169.78,
11/27/1946,168.34,
11/26/1946,166.94,
11/25/1946,165.23,
11/22/1946,163.55,
11/21/1946,164.12,
11/20/1946,166.91,
11/19/1946,167.88,
11/18/1946,167.91,
11/15/1946,169.67,
11/14/1946,170.88,
11/13/1946,169.84,
11/12/1946,170.87,
11/8/1946,170.79,
11/7/1946,169.6,
11/6/1946,168.88,
11/4/1946,174.4,
11/1/1946,171.76,
10/31/1946,169.15,
10/30/1946,164.2,
10/29/1946,164.21,
10/28/1946,166.04,
10/25/1946,168.76,
10/24/1946,169.98,
10/23/1946,170.67,
10/22/1946,171.25,
10/21/1946,171.93,
10/18/1946,171.65,
10/17/1946,171.76,
10/16/1946,174.35,
10/15/1946,175.94,
10/14/1946,169.86,
10/11/1946,167.97,
10/10/1946,164.94,
10/9/1946,163.12,
10/8/1946,167.34,
10/7/1946,168.87,
10/4/1946,169.8,
10/3/1946,171.64,
10/2/1946,172.72,
10/1/1946,171.47,
9/30/1946,172.42,
9/27/1946,174.09,
9/26/1946,174.96,
9/25/1946,172.95,
9/24/1946,168.89,
9/23/1946,166.56,
9/20/1946,169.06,
9/19/1946,165.17,
9/18/1946,169.07,
9/17/1946,173.66,
9/16/1946,174.45,
9/13/1946,173.39,
9/12/1946,171.7,
9/11/1946,172.13,
9/10/1946,167.3,
9/9/1946,172.03,
9/6/1946,179.96,
9/5/1946,181.18,
9/4/1946,176.72,
9/3/1946,178.68,
8/30/1946,189.19,
8/29/1946,190.47,
8/28/1946,190.03,
8/27/1946,191.04,
8/26/1946,196.99,
8/23/1946,197.75,
8/22/1946,196.66,
8/21/1946,200,
8/20/1946,201.27,
8/19/1946,200.19,
8/16/1946,200.69,
8/15/1946,202.49,
8/14/1946,203.99,
8/13/1946,204.52,
8/12/1946,203.36,
8/9/1946,203.57,
8/8/1946,204.1,
8/7/1946,202.96,
8/6/1946,201.35,
8/5/1946,201.93,
8/2/1946,202.82,
8/1/1946,202.26,
7/31/1946,201.56,
7/30/1946,199.4,
7/29/1946,198.22,
7/26/1946,197.63,
7/25/1946,196.25,
7/24/1946,195.37,
7/23/1946,195.22,
7/22/1946,200.54,
7/19/1946,201.13,
7/18/1946,201.86,
7/17/1946,202.25,
7/16/1946,200.71,
7/15/1946,200.86,
7/12/1946,204.2,
7/11/1946,206.3,
7/10/1946,207.56,
7/9/1946,207.43,
7/8/1946,206.62,
7/5/1946,206.72,
7/3/1946,207.06,
7/2/1946,206.64,
7/1/1946,206.47,
6/28/1946,205.62,
6/27/1946,205.03,
6/26/1946,202.1,
6/25/1946,202.54,
6/24/1946,203.56,
6/21/1946,203.09,
6/20/1946,200.52,
6/19/1946,205.74,
6/18/1946,207.71,
6/17/1946,210.13,
6/14/1946,210.36,
6/13/1946,210.56,
6/12/1946,208.96,
6/11/1946,209.05,
6/10/1946,210.68,
6/7/1946,209.96,
6/6/1946,209.5,
6/5/1946,209.78,
6/4/1946,210.03,
6/3/1946,211.47,
5/31/1946,212.28,
5/29/1946,212.5,
5/28/1946,211.7,
5/27/1946,209.42,
5/24/1946,207.69,
5/23/1946,208.05,
5/22/1946,208,
5/21/1946,207.25,
5/20/1946,207.13,
5/17/1946,206.56,
5/16/1946,206.17,
5/15/1946,205.07,
5/14/1946,206.69,
5/13/1946,207.34,
5/10/1946,207.1,
5/9/1946,204.07,
5/8/1946,204.17,
5/7/1946,203.51,
5/6/1946,200.65,
5/3/1946,203.25,
5/2/1946,204.98,
5/1/1946,205.67,
4/30/1946,206.77,
4/29/1946,206.09,
4/26/1946,204.59,
4/25/1946,204.6,
4/24/1946,206.13,
4/23/1946,207.31,
4/22/1946,207.99,
4/19/1946,208.31,
4/18/1946,208.31,
4/17/1946,207.93,
4/16/1946,207.97,
4/15/1946,206.01,
4/12/1946,206.96,
4/11/1946,206.93,
4/10/1946,208.02,
4/9/1946,208.03,
4/8/1946,205.43,
4/5/1946,204.04,
4/4/1946,204.77,
4/3/1946,203.12,
4/2/1946,199.83,
4/1/1946,199.19,
3/29/1946,199.56,
3/28/1946,198.18,
3/27/1946,198.73,
3/26/1946,200.56,
3/25/1946,200.55,
3/22/1946,197.19,
3/21/1946,196.7,
3/20/1946,195.53,
3/19/1946,194.09,
3/18/1946,195.33,
3/15/1946,191.66,
3/14/1946,189.98,
3/13/1946,190.36,
3/12/1946,193.52,
3/11/1946,192.89,
3/8/1946,193.7,
3/7/1946,191.46,
3/6/1946,190.28,
3/5/1946,190.49,
3/4/1946,188.46,
3/1/1946,189.42,
2/28/1946,190.09,
2/27/1946,189.06,
2/26/1946,186.02,
2/25/1946,187.23,
2/22/1946,195.62,
2/21/1946,195.62,
2/20/1946,192.38,
2/19/1946,196.13,
2/18/1946,201.63,
2/15/1946,203.09,
2/14/1946,199.75,
2/13/1946,198.74,
2/11/1946,201.14,
2/8/1946,204.38,
2/7/1946,205.09,
2/6/1946,205.48,
2/5/1946,206.61,
2/4/1946,205.84,
2/1/1946,205.79,
1/31/1946,204.67,
1/30/1946,204.84,
1/29/1946,205.35,
1/28/1946,204.62,
1/25/1946,199.5,
1/24/1946,200.04,
1/23/1946,198.84,
1/22/1946,197.35,
1/21/1946,196.63,
1/18/1946,202.18,
1/17/1946,203.49,
1/16/1946,203.81,
1/15/1946,202.97,
1/14/1946,201.93,
1/11/1946,200.04,
1/10/1946,199.16,
1/9/1946,197.33,
1/8/1946,194.65,
1/7/1946,191.77,
1/4/1946,190.9,
1/3/1946,191.25,
1/2/1946,191.66,
12/31/1945,192.91,
12/28/1945,192.43,
12/27/1945,192.31,
12/26/1945,192.76,
12/21/1945,189.07,
12/20/1945,189.36,
12/19/1945,190.62,
12/18/1945,190.98,
12/17/1945,190.37,
12/14/1945,193.34,
12/13/1945,193.52,
12/12/1945,193.96,
12/11/1945,195.82,
12/10/1945,195.64,
12/7/1945,194.08,
12/6/1945,193.84,
12/5/1945,193.08,
12/4/1945,193.06,
12/3/1945,193.65,
11/30/1945,191.46,
11/29/1945,189.58,
11/28/1945,189.99,
11/27/1945,190.45,
11/26/1945,188.16,
11/23/1945,187.82,
11/21/1945,189.54,
11/20/1945,192.12,
11/19/1945,191.51,
11/16/1945,192.13,
11/15/1945,191.13,
11/14/1945,189.77,
11/13/1945,190.56,
11/9/1945,191.46,
11/8/1945,191.72,
11/7/1945,192.04,
11/5/1945,189.5,
11/2/1945,188.62,
11/1/1945,188.84,
10/31/1945,186.6,
10/30/1945,184.16,
10/29/1945,184.24,
10/26/1945,185.39,
10/25/1945,184.54,
10/24/1945,183.72,
10/23/1945,186.15,
10/22/1945,187.06,
10/19/1945,185.34,
10/18/1945,186.78,
10/17/1945,186.1,
10/16/1945,185.49,
10/15/1945,185.51,
10/12/1945,185.72,
10/11/1945,185.72,
10/10/1945,186.05,
10/9/1945,185.43,
10/8/1945,185.46,
10/5/1945,183.94,
10/4/1945,183.06,
10/3/1945,183.33,
10/2/1945,183.85,
10/1/1945,183.37,
9/28/1945,180.11,
9/27/1945,178.57,
9/26/1945,178.95,
9/25/1945,179.42,
9/24/1945,179.51,
9/21/1945,179.69,
9/20/1945,180.22,
9/19/1945,179.51,
9/18/1945,177.58,
9/17/1945,174.75,
9/14/1945,177.74,
9/13/1945,178.59,
9/12/1945,178.99,
9/11/1945,177.77,
9/10/1945,177.03,
9/7/1945,176.61,
9/6/1945,175.96,
9/5/1945,174.24,
9/4/1945,173.9,
8/31/1945,174.29,
8/30/1945,172.37,
8/29/1945,172.09,
8/28/1945,172.32,
8/27/1945,171.96,
8/24/1945,169.89,
8/23/1945,167.64,
8/22/1945,164.54,
8/21/1945,163.38,
8/20/1945,163.11,
8/17/1945,164.38,
8/14/1945,164.79,
8/13/1945,164.11,
8/10/1945,165.14,
8/9/1945,164.55,
8/8/1945,161.83,
8/7/1945,161.55,
8/6/1945,163.19,
8/3/1945,163.06,
8/2/1945,162.49,
8/1/1945,162.72,
7/31/1945,162.88,
7/30/1945,162.09,
7/27/1945,160.92,
7/26/1945,160.91,
7/25/1945,163.44,
7/24/1945,161.73,
7/23/1945,161.65,
7/20/1945,162.5,
7/19/1945,162.81,
7/18/1945,161.69,
7/17/1945,162.43,
7/16/1945,165.82,
7/13/1945,166.67,
7/12/1945,166.85,
7/11/1945,166.59,
7/10/1945,167.09,
7/9/1945,166.55,
7/6/1945,164.67,
7/5/1945,164.26,
7/3/1945,165.73,
7/2/1945,165.91,
6/29/1945,164.57,
6/28/1945,166.22,
6/27/1945,168.78,
6/26/1945,168.92,
6/25/1945,168.59,
6/22/1945,167.9,
6/21/1945,168.14,
6/20/1945,167.74,
6/19/1945,167.23,
6/18/1945,166.94,
6/15/1945,167.64,
6/14/1945,167.08,
6/13/1945,166.75,
6/12/1945,166.39,
6/11/1945,166.25,
6/8/1945,166.83,
6/7/1945,167.16,
6/6/1945,167.29,
6/5/1945,168.13,
6/4/1945,168.08,
6/1/1945,168.08,
5/31/1945,168.3,
5/29/1945,169.08,
5/28/1945,168.21,
5/25/1945,165.12,
5/24/1945,164.41,
5/23/1945,164.5,
5/22/1945,165.91,
5/21/1945,165.99,
5/18/1945,166.17,
5/17/1945,165.2,
5/16/1945,164.5,
5/15/1945,164,
5/14/1945,163.45,
5/11/1945,163.21,
5/10/1945,163.09,
5/9/1945,165.24,
5/8/1945,166.42,
5/7/1945,166.53,
5/4/1945,166.27,
5/3/1945,165.84,
5/2/1945,165.03,
5/1/1945,165.09,
4/30/1945,165.44,
4/27/1945,163.94,
4/26/1945,163.22,
4/25/1945,163.91,
4/24/1945,164.31,
4/23/1945,163.58,
4/20/1945,162.83,
4/19/1945,163.18,
4/18/1945,163.83,
4/17/1945,162.6,
4/16/1945,162.43,
4/13/1945,159.75,
4/12/1945,158.48,
4/11/1945,158.06,
4/10/1945,156.51,
4/9/1945,156.1,
4/6/1945,155.85,
4/5/1945,154.99,
4/4/1945,155.96,
4/3/1945,156.2,
4/2/1945,155.86,
3/29/1945,154.06,
3/28/1945,153.79,
3/27/1945,152.78,
3/26/1945,152.27,
3/23/1945,155.45,
3/22/1945,155.07,
3/21/1945,155.3,
3/20/1945,156.37,
3/19/1945,157.89,
3/16/1945,158.92,
3/15/1945,158.53,
3/14/1945,157.83,
3/13/1945,157.59,
3/12/1945,157.88,
3/9/1945,156.34,
3/8/1945,158.86,
3/7/1945,161.52,
3/6/1945,161.5,
3/5/1945,160.68,
3/2/1945,159.95,
3/1/1945,160.72,
2/28/1945,160.4,
2/27/1945,159.3,
2/26/1945,158.41,
2/23/1945,158.99,
2/21/1945,159.66,
2/20/1945,159.57,
2/19/1945,159.01,
2/16/1945,158.23,
2/15/1945,158.24,
2/14/1945,157.08,
2/13/1945,156.34,
2/9/1945,154.75,
2/8/1945,155.54,
2/7/1945,155.71,
2/6/1945,155.5,
2/5/1945,155.35,
2/2/1945,154.45,
2/1/1945,153.79,
1/31/1945,153.67,
1/30/1945,153.45,
1/29/1945,154.06,
1/26/1945,153.3,
1/25/1945,152.26,
1/24/1945,151.35,
1/23/1945,151.36,
1/22/1945,152.03,
1/19/1945,153.84,
1/18/1945,154.61,
1/17/1945,155.33,
1/16/1945,154.6,
1/15/1945,154.76,
1/12/1945,155.42,
1/11/1945,155.85,
1/10/1945,155.67,
1/9/1945,155.01,
1/8/1945,154.85,
1/5/1945,154,
1/4/1945,154.42,
1/3/1945,154.31,
1/2/1945,152.58,
12/29/1944,151.93,
12/28/1944,150.47,
12/27/1944,148.71,
12/26/1944,149.66,
12/22/1944,150.43,
12/21/1944,150.28,
12/20/1944,150.59,
12/19/1944,151.62,
12/18/1944,151.53,
12/15/1944,152.28,
12/14/1944,150.8,
12/13/1944,150.64,
12/12/1944,151.2,
12/11/1944,151.62,
12/8/1944,150.48,
12/7/1944,149.23,
12/6/1944,148.77,
12/5/1944,148.58,
12/4/1944,148.22,
12/1/1944,147.3,
11/30/1944,147.33,
11/29/1944,147.81,
11/28/1944,147.14,
11/27/1944,146.92,
11/24/1944,146.4,
11/22/1944,146.92,
11/21/1944,147.03,
11/20/1944,146.33,
11/17/1944,145.77,
11/16/1944,145.67,
11/15/1944,145.64,
11/14/1944,145.6,
11/13/1944,146.97,
11/10/1944,148.08,
11/9/1944,147.75,
11/8/1944,147.52,
11/6/1944,147.92,
11/3/1944,147.16,
11/2/1944,147.53,
11/1/1944,146.73,
10/31/1944,146.53,
10/30/1944,146.28,
10/27/1944,146.29,
10/26/1944,145.83,
10/25/1944,146.37,
10/24/1944,146.58,
10/23/1944,146.58,
10/20/1944,148.21,
10/19/1944,148.55,
10/18/1944,148.87,
10/17/1944,148.39,
10/16/1944,148.09,
10/13/1944,148.7,
10/11/1944,148.79,
10/10/1944,148.25,
10/9/1944,148.06,
10/6/1944,148.84,
10/5/1944,148.62,
10/4/1944,147.89,
10/3/1944,146.91,
10/2/1944,146.92,
9/29/1944,146.31,
9/28/1944,146.11,
9/27/1944,146.28,
9/26/1944,146.52,
9/25/1944,146.77,
9/22/1944,145.6,
9/21/1944,145.43,
9/20/1944,145.85,
9/19/1944,145.62,
9/18/1944,144.75,
9/15/1944,144.08,
9/14/1944,142.96,
9/13/1944,143.94,
9/12/1944,144.88,
9/11/1944,144.3,
9/8/1944,143.51,
